"filename", "language", "pip requirements", "JSON", "Python", "Shell Script", "Properties", "C++", "PowerShell", "Markdown", "comment", "blank", "total"
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/tomli/_parser.py", "Python", 0, 0, 534, 0, 0, 0, 0, 0, 46, 112, 692
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/tomli/_re.py", "Python", 0, 0, 87, 0, 0, 0, 0, 0, 6, 15, 108
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/tomli/_types.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 4, 3, 11
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/truststore/__init__.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 6, 14
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/truststore/_api.py", "Python", 0, 0, 231, 0, 0, 0, 0, 0, 15, 57, 303
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/truststore/_macos.py", "Python", 0, 0, 386, 0, 0, 0, 0, 0, 33, 83, 502
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/truststore/_openssl.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 20, 10, 67
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/truststore/_ssl_constants.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 7, 8, 32
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/truststore/_windows.py", "Python", 0, 0, 451, 0, 0, 0, 0, 0, 22, 82, 555
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/typing_extensions.py", "Python", 0, 0, 2304, 0, 0, 0, 0, 0, 194, 575, 3073
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/__init__.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 15, 16, 103
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/_collections.py", "Python", 0, 0, 252, 0, 0, 0, 0, 0, 19, 67, 338
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/_version.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/connection.py", "Python", 0, 0, 422, 0, 0, 0, 0, 0, 54, 97, 573
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/connectionpool.py", "Python", 0, 0, 835, 0, 0, 0, 0, 0, 115, 183, 1133
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_appengine_environ.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 13, 37
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py", "Python", 0, 0, 414, 0, 0, 0, 0, 0, 9, 97, 520
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 51, 62, 398
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/appengine.py", "Python", 0, 0, 244, 0, 0, 0, 0, 0, 14, 57, 315
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py", "Python", 0, 0, 104, 0, 0, 0, 0, 0, 7, 20, 131
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py", "Python", 0, 0, 389, 0, 0, 0, 0, 0, 25, 105, 519
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/securetransport.py", "Python", 0, 0, 646, 0, 0, 0, 0, 0, 134, 142, 922
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/socks.py", "Python", 0, 0, 167, 0, 0, 0, 0, 0, 7, 43, 217
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/exceptions.py", "Python", 0, 0, 183, 0, 0, 0, 0, 0, 10, 131, 324
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/fields.py", "Python", 0, 0, 212, 0, 0, 0, 0, 0, 5, 58, 275
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/filepost.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 29, 99
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/packages/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/packages/backports/makefile.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 1, 4, 52
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 15, 21, 156
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/packages/six.py", "Python", 0, 0, 805, 0, 0, 0, 0, 0, 53, 219, 1077
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/poolmanager.py", "Python", 0, 0, 402, 0, 0, 0, 0, 0, 33, 103, 538
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/request.py", "Python", 0, 0, 151, 0, 0, 0, 0, 0, 0, 41, 192
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/response.py", "Python", 0, 0, 669, 0, 0, 0, 0, 0, 79, 132, 880
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/__init__.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 1, 3, 50
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/connection.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 18, 32, 150
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/proxy.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 4, 11, 58
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/queue.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 1, 8, 23
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/request.py", "Python", 0, 0, 103, 0, 0, 0, 0, 0, 6, 29, 138
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/response.py", "Python", 0, 0, 64, 0, 0, 0, 0, 0, 20, 24, 108
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/retry.py", "Python", 0, 0, 469, 0, 0, 0, 0, 0, 29, 123, 621
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/ssl_.py", "Python", 0, 0, 352, 0, 0, 0, 0, 0, 59, 85, 496
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/ssl_match_hostname.py", "Python", 0, 0, 99, 0, 0, 0, 0, 0, 37, 24, 160
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/ssltransport.py", "Python", 0, 0, 178, 0, 0, 0, 0, 0, 2, 42, 222
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/timeout.py", "Python", 0, 0, 200, 0, 0, 0, 0, 0, 11, 61, 272
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/url.py", "Python", 0, 0, 320, 0, 0, 0, 0, 0, 37, 79, 436
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/urllib3/util/wait.py", "Python", 0, 0, 89, 0, 0, 0, 0, 0, 38, 26, 153
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/webencodings/__init__.py", "Python", 0, 0, 249, 0, 0, 0, 0, 0, 14, 80, 343
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/webencodings/labels.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 2, 7, 232
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/webencodings/mklabels.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 2, 18, 60
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/webencodings/tests.py", "Python", 0, 0, 123, 0, 0, 0, 0, 0, 2, 29, 154
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pip/_vendor/webencodings/x_user_defined.py", "Python", 0, 0, 292, 0, 0, 0, 0, 0, 7, 27, 326
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pygtkcompat/__init__.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 1, 4, 21
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pygtkcompat/generictreemodel.py", "Python", 0, 0, 313, 0, 0, 0, 0, 0, 33, 81, 427
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/lib/python3.12/site-packages/pygtkcompat/pygtkcompat.py", "Python", 0, 0, 428, 0, 0, 0, 0, 0, 47, 154, 629
"/home/dana/Documents/Projects/Python/PyPlate/.venv-pyplate/pyvenv.cfg", "Properties", 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"/home/dana/Documents/Projects/Python/PyPlate/conf/pybaker_conf.py", "Python", 0, 0, -154, 0, 0, 0, 0, 0, -2, -5, -161
"/home/dana/Documents/Projects/Python/PyPlate/conf/pymaker_conf.py", "Python", 0, 0, -326, 0, 0, 0, 0, 0, -200, -80, -606
"/home/dana/Documents/Projects/Python/PyPlate/lib/cninstall/cninstall.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 121, 60, 252
"/home/dana/Documents/Projects/Python/PyPlate/lib/cninstall/cninstaller.py", "Python", 0, 0, 131, 0, 0, 0, 0, 0, 91, 62, 284
"/home/dana/Documents/Projects/Python/PyPlate/lib/cninstall/tests/test_install.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 20, 11, 59
"/home/dana/Documents/Projects/Python/PyPlate/lib/cninstall/tests/test_uninstall.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 16, 9, 41
"/home/dana/Documents/Projects/Python/PyPlate/lib/cninstall/uninstallerator.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 54, 44, 176
"/home/dana/Documents/Projects/Python/PyPlate/lib/cnlib/cnfunctions.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 3, -2, 13
"/home/dana/Documents/Projects/Python/PyPlate/requirements.txt", "pip requirements", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/home/dana/Documents/Projects/Python/PyPlate/src/pybaker.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, -154, -10, -122
"/home/dana/Documents/Projects/Python/PyPlate/src/pymaker.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 7, 26, 65
"/home/dana/Documents/Projects/Python/PyPlate/src/support/conf/pyplate_conf.py", "Python", 0, 0, 517, 0, 0, 0, 0, 0, 227, 94, 838
"/home/dana/Documents/Projects/Python/PyPlate/template/all/conf/install.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/home/dana/Documents/Projects/Python/PyPlate/template/all/dist/install.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 27, 13, 61
"/home/dana/Documents/Projects/Python/PyPlate/template/all/pyplate/nope/docs.sh", "Shell Script", 0, 0, 0, 4, 0, 0, 0, 0, 15, 5, 24
"/home/dana/Documents/Projects/Python/PyPlate/template/all/pyplate/nope/pybaker.sh", "Shell Script", 0, 0, 0, 2, 0, 0, 0, 0, 14, 5, 21
"/home/dana/Documents/Projects/Python/PyPlate/template/all/pyplate/nope/reqs_freeze.sh", "Shell Script", 0, 0, 0, 4, 0, 0, 0, 0, 15, 5, 24
"/home/dana/Documents/Projects/Python/PyPlate/template/all/pyplate/nope/reqs_install.sh", "Shell Script", 0, 0, 0, 4, 0, 0, 0, 0, 12, 4, 20
"/home/dana/Documents/Projects/Python/PyPlate/template/all/requirements.txt", "pip requirements", 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0
"/home/dana/Documents/Projects/Python/PyPlate/template/gui/requirements.txt", "pip requirements", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/home/dana/Documents/Projects/Python/PyPlate/tests/pybaker.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 27, 14, 65
"/home/dana/Documents/Projects/Python/PyPlate/tests/pybaker.sh", "Shell Script", 0, 0, 0, 2, 0, 0, 0, 0, 4, 6, 12
"Total", "-", 5, 12, 163888, 70, 5, 543, 108, 210, 10157, 25333, 200331
